,seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
392,393,S100GCUO,E03310,75960.0,4010101000456.0,株式会社魚力,,10.0,053000,180.0,,,2019-06-28 09:28,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
393,394,S100G5S0,E03090,81630.0,4120101022786.0,ＳＲＳホールディングス株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:28,有価証券報告書－第51期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
394,395,S100G23K,E02073,64300.0,4180001048892.0,ダイコク電機株式会社,,10.0,042000,135.0,,,2019-06-28 09:28,確認書,,,,,,,0,0,0,0,1,0,0
395,396,S100GCNE,E02388,79700.0,4010001034802.0,信越ポリマー株式会社,,10.0,053000,180.0,,,2019-06-28 09:28,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
396,397,S100GA9D,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,,60.0,010002,350.0,,,2019-06-28 09:28,変更報告書,E01824,,,,S100ELLT,,0,0,0,1,1,1,0
397,398,S100GCK5,E04821,85960.0,2290001012609.0,株式会社九州リースサービス,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:28,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
398,399,S100G3IJ,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,G13104,30.0,10A000,160.0,2018-10-01,2019-09-25,2019-06-28 09:29,半期報告書（内国投資信託受益証券）－第1期(平成30年10月1日－令和1年9月25日),,,,,,,0,0,0,1,1,0,0
399,400,S100GCOT,E00487,29110.0,5100001022185.0,旭松食品株式会社,,10.0,053000,180.0,,,2019-06-28 09:29,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
400,401,S100GC5T,E03622,84180.0,5250001007270.0,株式会社山口フィナンシャルグループ,,15.0,010000,235.0,,,2019-06-28 09:29,内部統制報告書－第13期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
401,402,S100GBWD,E01126,52100.0,1140001054947.0,日本山村硝子株式会社,,10.0,053000,180.0,,,2019-06-28 09:29,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
402,403,S100FCE9,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G04194,30.0,04A000,30.0,,,2019-06-28 09:29,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
403,404,S100GCBL,E03557,83370.0,9040001000020.0,株式会社千葉興業銀行,,10.0,053000,180.0,,,2019-06-28 09:30,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
404,405,S100GCI8,E00347,20030.0,3010001034893.0,日東富士製粉株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:30,有価証券報告書－第121期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
405,406,S100GAPM,E01651,63470.0,6030001018165.0,株式会社プラコー,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:30,有価証券報告書－第59期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
406,407,S100G3H3,E10677,,9010001021473.0,アセットマネジメントＯｎｅ株式会社,G13104,30.0,04A001,40.0,,,2019-06-28 09:30,訂正有価証券届出書（内国投資信託受益証券）,,,,,S100DYL0,,0,0,0,1,1,0,0
407,408,S100GBOY,E02838,74800.0,1010001003966.0,スズデン株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:30,有価証券報告書－第67期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
408,409,S100G64H,E03090,81630.0,4120101022786.0,ＳＲＳホールディングス株式会社,,10.0,042000,135.0,,,2019-06-28 09:30,確認書,,,,,,,0,0,0,0,1,0,0
409,410,S100GCBN,E00462,28100.0,2122001005872.0,ハウス食品グループ本社株式会社,,10.0,053000,180.0,,,2019-06-28 09:30,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
410,411,S100FC69,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G03016,30.0,04A000,30.0,,,2019-06-28 09:30,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
411,412,S100G3V9,E00181,19390.0,7470001004244.0,株式会社四電工,,10.0,042000,135.0,,,2019-06-28 09:30,確認書,,,,,,,0,0,0,0,1,0,0
412,413,S100GCSL,E04223,90340.0,6040001057294.0,南総通運株式会社,,10.0,053000,180.0,,,2019-06-28 09:30,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
413,414,S100GB2Y,E01651,63470.0,6030001018165.0,株式会社プラコー,,10.0,042000,135.0,,,2019-06-28 09:31,確認書,,,,,,,0,0,0,0,1,0,0
414,415,S100GCNP,E05598,24870.0,6120001054993.0,株式会社ＣＤＧ,,10.0,053000,180.0,,,2019-06-28 09:31,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
415,416,S100GB72,E02483,42400.0,4122001002199.0,クラスターテクノロジー株式会社,,10.0,053000,180.0,,,2019-06-28 09:31,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
416,417,S100G9PK,E04821,85960.0,2290001012609.0,株式会社九州リースサービス,,10.0,042000,135.0,,,2019-06-28 09:31,確認書,,,,,,,0,0,0,0,1,0,0
417,418,S100G82Y,E06075,,,ＢＮＧ銀行Ｎ．Ｖ．,,20.0,030000,120.0,2018-01-01,2018-12-31,2019-06-28 09:31,有価証券報告書,,,,,,,0,0,0,0,1,0,0
418,419,S100G64R,E03090,81630.0,4120101022786.0,ＳＲＳホールディングス株式会社,,15.0,010000,235.0,,,2019-06-28 09:31,内部統制報告書－第51期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
419,420,S100GCU5,E04878,61970.0,3010001032864.0,株式会社ソラスト,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:32,有価証券報告書－第51期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
420,421,S100GCHN,E01629,63460.0,8190001006573.0,キクカワエンタープライズ株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:32,有価証券報告書－第138期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
421,422,S100G1KY,E14940,,,アクサ・インベストメント・マネージャーズ・パリ,G06003,30.0,07C000,120.0,2017-12-30,2018-12-28,2019-06-28 09:32,有価証券報告書（外国投資信託受益証券）－第25期(平成29年12月30日－平成30年12月28日),,,,,,,0,0,0,0,1,1,0
422,423,S100GB3D,E01651,63470.0,6030001018165.0,株式会社プラコー,,15.0,010000,235.0,,,2019-06-28 09:32,内部統制報告書－第59期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
423,424,S100GC18,E02320,77050.0,6011101008586.0,ジーエルサイエンス株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:32,有価証券報告書－第52期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
424,425,S100GCNT,E00347,20030.0,3010001034893.0,日東富士製粉株式会社,,10.0,042000,135.0,,,2019-06-28 09:32,確認書,,,,,,,0,0,0,0,1,0,0
425,426,S100GCIB,E00904,46350.0,8011501003045.0,東京インキ株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:32,有価証券報告書－第147期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
426,427,S100FQC1,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G09217,30.0,995000,180.0,,,2019-06-28 09:32,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
427,428,S100FANG,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G03013,30.0,04A000,30.0,,,2019-06-28 09:32,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
428,429,S100GCJB,E30124,32940.0,9010001084487.0,株式会社イーグランド,,10.0,053000,180.0,,,2019-06-28 09:33,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
429,430,S100GCER,E03090,81630.0,4120101022786.0,ＳＲＳホールディングス株式会社,,10.0,053000,180.0,,,2019-06-28 09:33,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
430,431,S100FBDU,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G03015,30.0,10A000,160.0,2018-10-02,2019-09-30,2019-06-28 09:33,半期報告書（内国投資信託受益証券）－第18期(平成30年10月2日－令和1年9月30日),,,,,,,0,0,0,1,1,0,0
431,432,S100GA83,E00313,17230.0,1010601021483.0,日本電技株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:33,有価証券報告書－第60期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
432,433,S100GCEH,E04636,,1050001028241.0,株式会社　筑波ゴルフコース,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:33,有価証券報告書－第63期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
433,434,S100GCI7,E02266,77210.0,3010801008436.0,東京計器株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:33,有価証券報告書－第88期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
434,435,S100GC8I,E02320,77050.0,6011101008586.0,ジーエルサイエンス株式会社,,10.0,042000,135.0,,,2019-06-28 09:33,確認書,,,,,,,0,0,0,0,1,0,0
435,436,S100G6BF,E02875,75650.0,2120001036483.0,萬世電機株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:34,有価証券報告書－第73期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
436,437,S100GCEZ,E04115,,8250001005486.0,サンデン交通株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:34,有価証券報告書－第142期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
437,438,S100GA45,E00313,17230.0,1010601021483.0,日本電技株式会社,,10.0,042000,135.0,,,2019-06-28 09:34,確認書,,,,,,,0,0,0,0,1,0,0
438,439,S100G63P,E09096,,9010001125976.0,ブラックロック・ジャパン株式会社,G07742,30.0,07A000,120.0,2018-10-02,2019-04-01,2019-06-28 09:34,有価証券報告書（内国投資信託受益証券）－第26期(平成30年10月2日－平成31年4月1日),,,,,,,0,0,0,1,1,1,0
439,440,S100G2LY,E06087,,,フィンランド地方金融公社,,20.0,030000,120.0,2018-01-01,2018-12-31,2019-06-28 09:34,有価証券報告書,,,,,,,0,0,0,0,1,1,0
440,441,S100GCV1,E03669,85600.0,6350001001824.0,株式会社　宮崎太陽銀行,,15.0,010000,235.0,,,2019-06-28 09:34,内部統制報告書－第118期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
441,442,S100GCFI,E02875,75650.0,2120001036483.0,萬世電機株式会社,,10.0,042000,135.0,,,2019-06-28 09:34,確認書,,,,,,,0,0,0,0,1,0,0
442,443,S100GCJQ,E02266,77210.0,3010801008436.0,東京計器株式会社,,10.0,042000,135.0,,,2019-06-28 09:34,確認書,,,,,,,0,0,0,0,1,0,0
443,444,S100GC0Z,E04821,85960.0,2290001012609.0,株式会社九州リースサービス,,15.0,010000,235.0,,,2019-06-28 09:34,内部統制報告書－第45期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
444,445,S100GBK8,E02714,98560.0,9012301000743.0,株式会社ケーユーホールディングス,,10.0,053000,180.0,,,2019-06-28 09:35,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
445,446,S100GCO0,E00347,20030.0,3010001034893.0,日東富士製粉株式会社,,15.0,010000,235.0,,,2019-06-28 09:35,内部統制報告書－第121期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
446,447,S100FPTZ,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G08586,30.0,995000,180.0,,,2019-06-28 09:35,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
447,448,S100GA4S,E00313,17230.0,1010601021483.0,日本電技株式会社,,15.0,010000,235.0,,,2019-06-28 09:35,内部統制報告書－第60期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
448,449,S100GCIX,E00904,46350.0,8011501003045.0,東京インキ株式会社,,15.0,010000,235.0,,,2019-06-28 09:35,内部統制報告書－第147期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
449,450,S100G9RR,E02813,74410.0,4340001004160.0,株式会社Ｍｉｓｕｍｉ,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:35,有価証券報告書－第63期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
450,451,S100GC9W,E02320,77050.0,6011101008586.0,ジーエルサイエンス株式会社,,15.0,010000,235.0,,,2019-06-28 09:35,内部統制報告書－第52期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
451,452,S100GCJZ,E02266,77210.0,3010801008436.0,東京計器株式会社,,15.0,010000,235.0,,,2019-06-28 09:35,内部統制報告書－第88期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
452,453,S100FANJ,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G03014,30.0,10A000,160.0,2018-10-02,2019-09-30,2019-06-28 09:35,半期報告書（内国投資信託受益証券）－第18期(平成30年10月2日－令和1年9月30日),,,,,,,0,0,0,1,1,0,0
453,454,S100GCTG,E02387,72840.0,9021001020555.0,盟和産業株式会社,,10.0,053000,180.0,,,2019-06-28 09:35,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
454,455,S100GCFR,E02875,75650.0,2120001036483.0,萬世電機株式会社,,15.0,010000,235.0,,,2019-06-28 09:35,内部統制報告書－第73期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
455,456,S100GCKT,E01147,53570.0,8120101038845.0,株式会社　ヨータイ,,10.0,053000,180.0,,,2019-06-28 09:35,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
456,457,S100GC5G,E04727,23400.0,5010001063544.0,株式会社　極楽湯ホールディングス,,10.0,053000,180.0,,,2019-06-28 09:35,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
457,458,S100GC5W,E04877,99280.0,4011101020774.0,株式会社ミロク情報サービス,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:35,有価証券報告書－第42期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
458,459,S100G3B2,E02073,64300.0,4180001048892.0,ダイコク電機株式会社,,15.0,010000,235.0,,,2019-06-28 09:35,内部統制報告書－第46期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
459,460,S100GCL3,E02610,81040.0,9430001005194.0,株式会社クワザワ,,10.0,042000,135.0,,,2019-06-28 09:36,確認書,,,,,,,0,0,0,0,1,0,0
460,461,S100GB5Z,E04952,97390.0,1011001017717.0,日本システムウエア株式会社,,10.0,053000,180.0,,,2019-06-28 09:36,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
461,462,S100GC4U,E05428,24150.0,2011101033968.0,ヒューマンホールディングス株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:36,有価証券報告書－第17期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
462,463,S100GCIC,E01629,63460.0,8190001006573.0,キクカワエンタープライズ株式会社,,10.0,042000,135.0,,,2019-06-28 09:36,確認書,,,,,,,0,0,0,0,1,0,0
463,464,S100GB3Z,E01092,51950.0,5140001013916.0,バンドー化学株式会社,,10.0,053000,180.0,,,2019-06-28 09:36,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
464,465,S100G7OL,E03399,27300.0,3240001041231.0,株式会社エディオン,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:36,有価証券報告書－第18期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
465,466,S100FXIN,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G02966,30.0,995000,180.0,,,2019-06-28 09:36,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
466,467,S100GBP8,E05428,24150.0,2011101033968.0,ヒューマンホールディングス株式会社,,10.0,042000,135.0,,,2019-06-28 09:37,確認書,,,,,,,0,0,0,0,1,0,0
467,468,S100FBDS,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G03015,30.0,04A000,30.0,,,2019-06-28 09:37,有価証券届出書（内国投資信託受益証券）,,,,,,,0,0,0,1,1,1,0
468,469,S100GBFE,E32040,,,ＰＩＭＣＯセレクト・ファンズ・ピーエルシー,G11475,30.0,04D000,30.0,,,2019-06-28 09:37,有価証券届出書（外国投資証券）,,,,,,,0,0,0,0,1,1,0
469,470,S100GBCB,E00012,13010.0,1010401033225.0,株式会社　極洋,,10.0,053000,180.0,,,2019-06-28 09:37,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
470,471,S100GCJ1,E00904,46350.0,8011501003045.0,東京インキ株式会社,,10.0,042000,135.0,,,2019-06-28 09:37,確認書,,,,,,,0,0,0,0,1,0,0
471,472,S100FQC2,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G04766,30.0,995000,180.0,,,2019-06-28 09:37,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
472,473,S100G7SK,E03399,27300.0,3240001041231.0,株式会社エディオン,,15.0,010000,235.0,,,2019-06-28 09:37,内部統制報告書－第18期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
473,474,S100G9AS,E01618,,9010501031559.0,三井精機工業株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:37,有価証券報告書－第95期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
474,475,S100GCUS,E04878,61970.0,3010001032864.0,株式会社ソラスト,,10.0,042000,135.0,,,2019-06-28 09:37,確認書,,,,,,,0,0,0,0,1,0,0
475,476,S100G5OD,E00755,40080.0,6140001044373.0,住友精化株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:38,有価証券報告書－第106期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
476,477,S100G0ZX,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G03829,30.0,995000,180.0,,,2019-06-28 09:38,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
477,478,S100G7T9,E03399,27300.0,3240001041231.0,株式会社エディオン,,10.0,042000,135.0,,,2019-06-28 09:38,確認書,,,,,,,0,0,0,0,1,0,0
478,479,S100GCVD,E02147,72420.0,8010401007296.0,ＫＹＢ株式会社,,10.0,113001,90.0,,,2019-06-28 09:38,訂正発行登録書,,,,,S100EQ07,,0,0,0,0,1,0,0
479,480,S100GBIO,E32040,,,ＰＩＭＣＯセレクト・ファンズ・ピーエルシー,G11475,30.0,07D000,120.0,2018-01-01,2018-12-31,2019-06-28 09:38,有価証券報告書（外国投資証券）－第9期(平成30年1月1日－平成30年12月31日),,,,,,,0,0,0,0,1,1,0
480,481,S100GBOU,E05428,24150.0,2011101033968.0,ヒューマンホールディングス株式会社,,15.0,010000,235.0,,,2019-06-28 09:38,内部統制報告書－第17期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
481,482,S100GCKL,E02645,81180.0,8130001017089.0,株式会社　キング,,10.0,053000,180.0,,,2019-06-28 09:38,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
482,483,S100G0QO,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G04145,30.0,995000,180.0,,,2019-06-28 09:38,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
483,484,S100GCUP,E04878,61970.0,3010001032864.0,株式会社ソラスト,,15.0,010000,235.0,,,2019-06-28 09:38,内部統制報告書－第51期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
484,485,S100GCBP,E00161,19760.0,1120001049032.0,明星工業株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:38,有価証券報告書－第77期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
485,486,S100G9EN,E03320,76150.0,7010001040938.0,京都きもの友禅株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-28 09:39,有価証券報告書－第48期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
486,487,S100GCRM,E00074,19420.0,9010401006818.0,株式会社関電工,,10.0,053000,180.0,,,2019-06-28 09:39,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
487,488,S100FPJ5,E12444,,8010001114914.0,三井住友トラスト・アセットマネジメント株式会社,G08660,30.0,995000,180.0,,,2019-06-28 09:39,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
488,489,S100G0QH,E12430,,8010401072159.0,日興アセットマネジメント株式会社,G04593,30.0,995000,180.0,,,2019-06-28 09:39,臨時報告書（内国特定有価証券）,,,,第29条第2項第4号,,,0,0,0,1,1,0,0
